Province,Area Type,Age Group,Gender,Income Bracket (ZAR),Package,Customer Count
KwaZulu-Natal,Urban,18-25,Other,<10k,10/10 Mbps,51
KwaZulu-Natal,Urban,18-25,Other,<10k,50/50 Mbps,42
KwaZulu-Natal,Urban,18-25,Other,<10k,100/100 Mbps,42
KwaZulu-Natal,Urban,18-25,Other,<10k,200/200 Mbps,9
KwaZulu-Natal,Urban,18-25,Other,<10k,500/500 Mbps,64
KwaZulu-Natal,Urban,18-25,Other,<10k,1000/1000 Mbps,54
KwaZulu-Natal,Urban,18-25,Other,10-20k,10/10 Mbps,83
KwaZulu-Natal,Urban,18-25,Other,10-20k,50/50 Mbps,77
KwaZulu-Natal,Urban,18-25,Other,10-20k,100/100 Mbps,21
KwaZulu-Natal,Urban,18-25,Other,10-20k,200/200 Mbps,88
KwaZulu-Natal,Urban,18-25,Other,10-20k,500/500 Mbps,35
KwaZulu-Natal,Urban,18-25,Other,10-20k,1000/1000 Mbps,6
KwaZulu-Natal,Urban,18-25,Other,20-40k,10/10 Mbps,49
KwaZulu-Natal,Urban,18-25,Other,20-40k,50/50 Mbps,85
KwaZulu-Natal,Urban,18-25,Other,20-40k,100/100 Mbps,58
KwaZulu-Natal,Urban,18-25,Other,20-40k,200/200 Mbps,27
KwaZulu-Natal,Urban,18-25,Other,20-40k,500/500 Mbps,28
KwaZulu-Natal,Urban,18-25,Other,20-40k,1000/1000 Mbps,48
KwaZulu-Natal,Urban,18-25,Other,40k+,10/10 Mbps,67
KwaZulu-Natal,Urban,18-25,Other,40k+,50/50 Mbps,22
KwaZulu-Natal,Urban,18-25,Other,40k+,100/100 Mbps,56
KwaZulu-Natal,Urban,18-25,Other,40k+,200/200 Mbps,19
KwaZulu-Natal,Urban,18-25,Other,40k+,500/500 Mbps,92
KwaZulu-Natal,Urban,18-25,Other,40k+,1000/1000 Mbps,71
KwaZulu-Natal,Urban,26-35,Male,<10k,10/10 Mbps,60
KwaZulu-Natal,Urban,26-35,Male,<10k,50/50 Mbps,23
KwaZulu-Natal,Urban,26-35,Male,<10k,100/100 Mbps,9
KwaZulu-Natal,Urban,26-35,Male,<10k,200/200 Mbps,63
KwaZulu-Natal,Urban,26-35,Male,<10k,500/500 Mbps,19
KwaZulu-Natal,Urban,26-35,Male,<10k,1000/1000 Mbps,36
KwaZulu-Natal,Urban,26-35,Male,10-20k,10/10 Mbps,26
KwaZulu-Natal,Urban,26-35,Male,10-20k,50/50 Mbps,84
KwaZulu-Natal,Urban,26-35,Male,10-20k,100/100 Mbps,94
KwaZulu-Natal,Urban,26-35,Male,10-20k,200/200 Mbps,31
KwaZulu-Natal,Urban,26-35,Male,10-20k,500/500 Mbps,66
KwaZulu-Natal,Urban,26-35,Male,10-20k,1000/1000 Mbps,53
KwaZulu-Natal,Urban,26-35,Male,20-40k,10/10 Mbps,45
KwaZulu-Natal,Urban,26-35,Male,20-40k,50/50 Mbps,26
KwaZulu-Natal,Urban,26-35,Male,20-40k,100/100 Mbps,64
KwaZulu-Natal,Urban,26-35,Male,20-40k,200/200 Mbps,21
KwaZulu-Natal,Urban,26-35,Male,20-40k,500/500 Mbps,50
KwaZulu-Natal,Urban,26-35,Male,20-40k,1000/1000 Mbps,64
KwaZulu-Natal,Urban,26-35,Male,40k+,10/10 Mbps,15
KwaZulu-Natal,Urban,26-35,Male,40k+,50/50 Mbps,86
KwaZulu-Natal,Urban,26-35,Male,40k+,100/100 Mbps,46
KwaZulu-Natal,Urban,26-35,Male,40k+,200/200 Mbps,50
KwaZulu-Natal,Urban,26-35,Male,40k+,500/500 Mbps,91
KwaZulu-Natal,Urban,26-35,Male,40k+,1000/1000 Mbps,37
KwaZulu-Natal,Urban,26-35,Female,<10k,10/10 Mbps,25
KwaZulu-Natal,Urban,26-35,Female,<10k,50/50 Mbps,69
KwaZulu-Natal,Urban,26-35,Female,<10k,100/100 Mbps,42
KwaZulu-Natal,Urban,26-35,Female,<10k,200/200 Mbps,63
KwaZulu-Natal,Urban,26-35,Female,<10k,500/500 Mbps,49
KwaZulu-Natal,Urban,26-35,Female,<10k,1000/1000 Mbps,9
KwaZulu-Natal,Urban,26-35,Female,10-20k,10/10 Mbps,6
KwaZulu-Natal,Urban,26-35,Female,10-20k,50/50 Mbps,80
KwaZulu-Natal,Urban,26-35,Female,10-20k,100/100 Mbps,37
KwaZulu-Natal,Urban,26-35,Female,10-20k,200/200 Mbps,28
KwaZulu-Natal,Urban,26-35,Female,10-20k,500/500 Mbps,61
KwaZulu-Natal,Urban,26-35,Female,10-20k,1000/1000 Mbps,13
KwaZulu-Natal,Urban,26-35,Female,20-40k,10/10 Mbps,76
KwaZulu-Natal,Urban,26-35,Female,20-40k,50/50 Mbps,24
KwaZulu-Natal,Urban,26-35,Female,20-40k,100/100 Mbps,65
KwaZulu-Natal,Urban,26-35,Female,20-40k,200/200 Mbps,31
KwaZulu-Natal,Urban,26-35,Female,20-40k,500/500 Mbps,36
KwaZulu-Natal,Urban,26-35,Female,20-40k,1000/1000 Mbps,8
KwaZulu-Natal,Urban,26-35,Female,40k+,10/10 Mbps,6
KwaZulu-Natal,Urban,26-35,Female,40k+,50/50 Mbps,83
KwaZulu-Natal,Urban,26-35,Female,40k+,100/100 Mbps,16
KwaZulu-Natal,Urban,26-35,Female,40k+,200/200 Mbps,37
KwaZulu-Natal,Urban,26-35,Female,40k+,500/500 Mbps,36
KwaZulu-Natal,Urban,26-35,Female,40k+,1000/1000 Mbps,47
KwaZulu-Natal,Urban,26-35,Other,<10k,10/10 Mbps,34
KwaZulu-Natal,Urban,26-35,Other,<10k,50/50 Mbps,78
KwaZulu-Natal,Urban,26-35,Other,<10k,100/100 Mbps,97
KwaZulu-Natal,Urban,26-35,Other,<10k,200/200 Mbps,93
KwaZulu-Natal,Urban,26-35,Other,<10k,500/500 Mbps,27
KwaZulu-Natal,Urban,26-35,Other,<10k,1000/1000 Mbps,38
KwaZulu-Natal,Urban,26-35,Other,10-20k,10/10 Mbps,79
KwaZulu-Natal,Urban,26-35,Other,10-20k,50/50 Mbps,36
KwaZulu-Natal,Urban,26-35,Other,10-20k,100/100 Mbps,56
KwaZulu-Natal,Urban,26-35,Other,10-20k,200/200 Mbps,67
KwaZulu-Natal,Urban,26-35,Other,10-20k,500/500 Mbps,33
KwaZulu-Natal,Urban,26-35,Other,10-20k,1000/1000 Mbps,25
KwaZulu-Natal,Urban,26-35,Other,20-40k,10/10 Mbps,74
KwaZulu-Natal,Urban,26-35,Other,20-40k,50/50 Mbps,94
KwaZulu-Natal,Urban,26-35,Other,20-40k,100/100 Mbps,16
KwaZulu-Natal,Urban,26-35,Other,20-40k,200/200 Mbps,81
KwaZulu-Natal,Urban,26-35,Other,20-40k,500/500 Mbps,8
KwaZulu-Natal,Urban,26-35,Other,20-40k,1000/1000 Mbps,64
KwaZulu-Natal,Urban,26-35,Other,40k+,10/10 Mbps,76
KwaZulu-Natal,Urban,26-35,Other,40k+,50/50 Mbps,32
KwaZulu-Natal,Urban,26-35,Other,40k+,100/100 Mbps,6
KwaZulu-Natal,Urban,26-35,Other,40k+,200/200 Mbps,41
KwaZulu-Natal,Urban,26-35,Other,40k+,500/500 Mbps,38
KwaZulu-Natal,Urban,26-35,Other,40k+,1000/1000 Mbps,16
KwaZulu-Natal,Urban,36-50,Male,<10k,10/10 Mbps,51
KwaZulu-Natal,Urban,36-50,Male,<10k,50/50 Mbps,88
KwaZulu-Natal,Urban,36-50,Male,<10k,100/100 Mbps,10
KwaZulu-Natal,Urban,36-50,Male,<10k,200/200 Mbps,43
KwaZulu-Natal,Urban,36-50,Male,<10k,500/500 Mbps,44
KwaZulu-Natal,Urban,36-50,Male,<10k,1000/1000 Mbps,85
KwaZulu-Natal,Urban,36-50,Male,10-20k,10/10 Mbps,14
KwaZulu-Natal,Urban,36-50,Male,10-20k,50/50 Mbps,55
KwaZulu-Natal,Urban,36-50,Male,10-20k,100/100 Mbps,99
KwaZulu-Natal,Urban,36-50,Male,10-20k,200/200 Mbps,41
KwaZulu-Natal,Urban,36-50,Male,10-20k,500/500 Mbps,58
KwaZulu-Natal,Urban,36-50,Male,10-20k,1000/1000 Mbps,34
KwaZulu-Natal,Urban,36-50,Male,20-40k,10/10 Mbps,34
KwaZulu-Natal,Urban,36-50,Male,20-40k,50/50 Mbps,48
KwaZulu-Natal,Urban,36-50,Male,20-40k,100/100 Mbps,78
KwaZulu-Natal,Urban,36-50,Male,20-40k,200/200 Mbps,12
KwaZulu-Natal,Urban,36-50,Male,20-40k,500/500 Mbps,15
KwaZulu-Natal,Urban,36-50,Male,20-40k,1000/1000 Mbps,60
KwaZulu-Natal,Urban,36-50,Male,40k+,10/10 Mbps,44
KwaZulu-Natal,Urban,36-50,Male,40k+,50/50 Mbps,10
KwaZulu-Natal,Urban,36-50,Male,40k+,100/100 Mbps,99
KwaZulu-Natal,Urban,36-50,Male,40k+,200/200 Mbps,95
KwaZulu-Natal,Urban,36-50,Male,40k+,500/500 Mbps,78
KwaZulu-Natal,Urban,36-50,Male,40k+,1000/1000 Mbps,26
KwaZulu-Natal,Urban,36-50,Female,<10k,10/10 Mbps,7
KwaZulu-Natal,Urban,36-50,Female,<10k,50/50 Mbps,59
KwaZulu-Natal,Urban,36-50,Female,<10k,100/100 Mbps,30
KwaZulu-Natal,Urban,36-50,Female,<10k,200/200 Mbps,5
KwaZulu-Natal,Urban,36-50,Female,<10k,500/500 Mbps,33
KwaZulu-Natal,Urban,36-50,Female,<10k,1000/1000 Mbps,37
KwaZulu-Natal,Urban,36-50,Female,10-20k,10/10 Mbps,82
KwaZulu-Natal,Urban,36-50,Female,10-20k,50/50 Mbps,91
KwaZulu-Natal,Urban,36-50,Female,10-20k,100/100 Mbps,56
KwaZulu-Natal,Urban,36-50,Female,10-20k,200/200 Mbps,75
KwaZulu-Natal,Urban,36-50,Female,10-20k,500/500 Mbps,60
KwaZulu-Natal,Urban,36-50,Female,10-20k,1000/1000 Mbps,41
KwaZulu-Natal,Urban,36-50,Female,20-40k,10/10 Mbps,19
KwaZulu-Natal,Urban,36-50,Female,20-40k,50/50 Mbps,75
KwaZulu-Natal,Urban,36-50,Female,20-40k,100/100 Mbps,30
KwaZulu-Natal,Urban,36-50,Female,20-40k,200/200 Mbps,73
KwaZulu-Natal,Urban,36-50,Female,20-40k,500/500 Mbps,86
KwaZulu-Natal,Urban,36-50,Female,20-40k,1000/1000 Mbps,22
KwaZulu-Natal,Urban,36-50,Female,40k+,10/10 Mbps,28
KwaZulu-Natal,Urban,36-50,Female,40k+,50/50 Mbps,52
KwaZulu-Natal,Urban,36-50,Female,40k+,100/100 Mbps,84
KwaZulu-Natal,Urban,36-50,Female,40k+,200/200 Mbps,53
KwaZulu-Natal,Urban,36-50,Female,40k+,500/500 Mbps,31
KwaZulu-Natal,Urban,36-50,Female,40k+,1000/1000 Mbps,40
KwaZulu-Natal,Urban,36-50,Other,<10k,10/10 Mbps,96
KwaZulu-Natal,Urban,36-50,Other,<10k,50/50 Mbps,98
KwaZulu-Natal,Urban,36-50,Other,<10k,100/100 Mbps,18
KwaZulu-Natal,Urban,36-50,Other,<10k,200/200 Mbps,38
KwaZulu-Natal,Urban,36-50,Other,<10k,500/500 Mbps,64
KwaZulu-Natal,Urban,36-50,Other,<10k,1000/1000 Mbps,72
KwaZulu-Natal,Urban,36-50,Other,10-20k,10/10 Mbps,37
KwaZulu-Natal,Urban,36-50,Other,10-20k,50/50 Mbps,13
KwaZulu-Natal,Urban,36-50,Other,10-20k,100/100 Mbps,26
KwaZulu-Natal,Urban,36-50,Other,10-20k,200/200 Mbps,77
KwaZulu-Natal,Urban,36-50,Other,10-20k,500/500 Mbps,19
KwaZulu-Natal,Urban,36-50,Other,10-20k,1000/1000 Mbps,84
KwaZulu-Natal,Urban,36-50,Other,20-40k,10/10 Mbps,20
KwaZulu-Natal,Urban,36-50,Other,20-40k,50/50 Mbps,73
KwaZulu-Natal,Urban,36-50,Other,20-40k,100/100 Mbps,25
KwaZulu-Natal,Urban,36-50,Other,20-40k,200/200 Mbps,59
KwaZulu-Natal,Urban,36-50,Other,20-40k,500/500 Mbps,74
KwaZulu-Natal,Urban,36-50,Other,20-40k,1000/1000 Mbps,99
KwaZulu-Natal,Urban,36-50,Other,40k+,10/10 Mbps,44
KwaZulu-Natal,Urban,36-50,Other,40k+,50/50 Mbps,66
KwaZulu-Natal,Urban,36-50,Other,40k+,100/100 Mbps,92
KwaZulu-Natal,Urban,36-50,Other,40k+,200/200 Mbps,87
KwaZulu-Natal,Urban,36-50,Other,40k+,500/500 Mbps,47
KwaZulu-Natal,Urban,36-50,Other,40k+,1000/1000 Mbps,99
KwaZulu-Natal,Urban,51+,Male,<10k,10/10 Mbps,47
KwaZulu-Natal,Urban,51+,Male,<10k,50/50 Mbps,98
KwaZulu-Natal,Urban,51+,Male,<10k,100/100 Mbps,68
KwaZulu-Natal,Urban,51+,Male,<10k,200/200 Mbps,97
KwaZulu-Natal,Urban,51+,Male,<10k,500/500 Mbps,98
KwaZulu-Natal,Urban,51+,Male,<10k,1000/1000 Mbps,99
KwaZulu-Natal,Urban,51+,Male,10-20k,10/10 Mbps,77
KwaZulu-Natal,Urban,51+,Male,10-20k,50/50 Mbps,17
KwaZulu-Natal,Urban,51+,Male,10-20k,100/100 Mbps,50
KwaZulu-Natal,Urban,51+,Male,10-20k,200/200 Mbps,13
KwaZulu-Natal,Urban,51+,Male,10-20k,500/500 Mbps,31
KwaZulu-Natal,Urban,51+,Male,10-20k,1000/1000 Mbps,82
KwaZulu-Natal,Urban,51+,Male,20-40k,10/10 Mbps,27
KwaZulu-Natal,Urban,51+,Male,20-40k,50/50 Mbps,89
KwaZulu-Natal,Urban,51+,Male,20-40k,100/100 Mbps,15
KwaZulu-Natal,Urban,51+,Male,20-40k,200/200 Mbps,82
KwaZulu-Natal,Urban,51+,Male,20-40k,500/500 Mbps,62
KwaZulu-Natal,Urban,51+,Male,20-40k,1000/1000 Mbps,44
KwaZulu-Natal,Urban,51+,Male,40k+,10/10 Mbps,73
KwaZulu-Natal,Urban,51+,Male,40k+,50/50 Mbps,55
KwaZulu-Natal,Urban,51+,Male,40k+,100/100 Mbps,5
KwaZulu-Natal,Urban,51+,Male,40k+,200/200 Mbps,62
KwaZulu-Natal,Urban,51+,Male,40k+,500/500 Mbps,8
KwaZulu-Natal,Urban,51+,Male,40k+,1000/1000 Mbps,87
KwaZulu-Natal,Urban,51+,Female,<10k,10/10 Mbps,40
KwaZulu-Natal,Urban,51+,Female,<10k,50/50 Mbps,21
KwaZulu-Natal,Urban,51+,Female,<10k,100/100 Mbps,91
KwaZulu-Natal,Urban,51+,Female,<10k,200/200 Mbps,21
KwaZulu-Natal,Urban,51+,Female,<10k,500/500 Mbps,22
KwaZulu-Natal,Urban,51+,Female,<10k,1000/1000 Mbps,53
KwaZulu-Natal,Urban,51+,Female,10-20k,10/10 Mbps,84
KwaZulu-Natal,Urban,51+,Female,10-20k,50/50 Mbps,93
KwaZulu-Natal,Urban,51+,Female,10-20k,100/100 Mbps,29
KwaZulu-Natal,Urban,51+,Female,10-20k,200/200 Mbps,81
KwaZulu-Natal,Urban,51+,Female,10-20k,500/500 Mbps,67
KwaZulu-Natal,Urban,51+,Female,10-20k,1000/1000 Mbps,66
KwaZulu-Natal,Urban,51+,Female,20-40k,10/10 Mbps,31
KwaZulu-Natal,Urban,51+,Female,20-40k,50/50 Mbps,71
KwaZulu-Natal,Urban,51+,Female,20-40k,100/100 Mbps,23
KwaZulu-Natal,Urban,51+,Female,20-40k,200/200 Mbps,94
KwaZulu-Natal,Urban,51+,Female,20-40k,500/500 Mbps,29
KwaZulu-Natal,Urban,51+,Female,20-40k,1000/1000 Mbps,75
KwaZulu-Natal,Urban,51+,Female,40k+,10/10 Mbps,87
KwaZulu-Natal,Urban,51+,Female,40k+,50/50 Mbps,60
KwaZulu-Natal,Urban,51+,Female,40k+,100/100 Mbps,24
KwaZulu-Natal,Urban,51+,Female,40k+,200/200 Mbps,78
KwaZulu-Natal,Urban,51+,Female,40k+,500/500 Mbps,90
KwaZulu-Natal,Urban,51+,Female,40k+,1000/1000 Mbps,99
KwaZulu-Natal,Urban,51+,Other,<10k,10/10 Mbps,68
KwaZulu-Natal,Urban,51+,Other,<10k,50/50 Mbps,68
KwaZulu-Natal,Urban,51+,Other,<10k,100/100 Mbps,26
KwaZulu-Natal,Urban,51+,Other,<10k,200/200 Mbps,11
KwaZulu-Natal,Urban,51+,Other,<10k,500/500 Mbps,88
KwaZulu-Natal,Urban,51+,Other,<10k,1000/1000 Mbps,46
KwaZulu-Natal,Urban,51+,Other,10-20k,10/10 Mbps,59
KwaZulu-Natal,Urban,51+,Other,10-20k,50/50 Mbps,98
KwaZulu-Natal,Urban,51+,Other,10-20k,100/100 Mbps,55
KwaZulu-Natal,Urban,51+,Other,10-20k,200/200 Mbps,47
KwaZulu-Natal,Urban,51+,Other,10-20k,500/500 Mbps,51
KwaZulu-Natal,Urban,51+,Other,10-20k,1000/1000 Mbps,78
KwaZulu-Natal,Urban,51+,Other,20-40k,10/10 Mbps,57
KwaZulu-Natal,Urban,51+,Other,20-40k,50/50 Mbps,78
KwaZulu-Natal,Urban,51+,Other,20-40k,100/100 Mbps,72
KwaZulu-Natal,Urban,51+,Other,20-40k,200/200 Mbps,6
KwaZulu-Natal,Urban,51+,Other,20-40k,500/500 Mbps,71
KwaZulu-Natal,Urban,51+,Other,20-40k,1000/1000 Mbps,73
KwaZulu-Natal,Urban,51+,Other,40k+,10/10 Mbps,77
KwaZulu-Natal,Urban,51+,Other,40k+,50/50 Mbps,18
KwaZulu-Natal,Urban,51+,Other,40k+,100/100 Mbps,42
KwaZulu-Natal,Urban,51+,Other,40k+,200/200 Mbps,71
KwaZulu-Natal,Urban,51+,Other,40k+,500/500 Mbps,70
KwaZulu-Natal,Urban,51+,Other,40k+,1000/1000 Mbps,67
KwaZulu-Natal,Suburban,18-25,Male,<10k,10/10 Mbps,14
KwaZulu-Natal,Suburban,18-25,Male,<10k,50/50 Mbps,5
KwaZulu-Natal,Suburban,18-25,Male,<10k,100/100 Mbps,20
KwaZulu-Natal,Suburban,18-25,Male,<10k,200/200 Mbps,12
KwaZulu-Natal,Suburban,18-25,Male,<10k,500/500 Mbps,76
KwaZulu-Natal,Suburban,18-25,Male,<10k,1000/1000 Mbps,32
KwaZulu-Natal,Suburban,18-25,Male,10-20k,10/10 Mbps,36
KwaZulu-Natal,Suburban,18-25,Male,10-20k,50/50 Mbps,8
KwaZulu-Natal,Suburban,18-25,Male,10-20k,100/100 Mbps,48
KwaZulu-Natal,Suburban,18-25,Male,10-20k,200/200 Mbps,61
KwaZulu-Natal,Suburban,18-25,Male,10-20k,500/500 Mbps,94
KwaZulu-Natal,Suburban,18-25,Male,10-20k,1000/1000 Mbps,70
KwaZulu-Natal,Suburban,18-25,Male,20-40k,10/10 Mbps,72
KwaZulu-Natal,Suburban,18-25,Male,20-40k,50/50 Mbps,55
KwaZulu-Natal,Suburban,18-25,Male,20-40k,100/100 Mbps,24
KwaZulu-Natal,Suburban,18-25,Male,20-40k,200/200 Mbps,16
KwaZulu-Natal,Suburban,18-25,Male,20-40k,500/500 Mbps,98
KwaZulu-Natal,Suburban,18-25,Male,20-40k,1000/1000 Mbps,99
KwaZulu-Natal,Suburban,18-25,Male,40k+,10/10 Mbps,18
KwaZulu-Natal,Suburban,18-25,Male,40k+,50/50 Mbps,50
KwaZulu-Natal,Suburban,18-25,Male,40k+,100/100 Mbps,84
KwaZulu-Natal,Suburban,18-25,Male,40k+,200/200 Mbps,9
KwaZulu-Natal,Suburban,18-25,Male,40k+,500/500 Mbps,18
KwaZulu-Natal,Suburban,18-25,Male,40k+,1000/1000 Mbps,8
KwaZulu-Natal,Suburban,18-25,Female,<10k,10/10 Mbps,21
KwaZulu-Natal,Suburban,18-25,Female,<10k,50/50 Mbps,97
KwaZulu-Natal,Suburban,18-25,Female,<10k,100/100 Mbps,25
KwaZulu-Natal,Suburban,18-25,Female,<10k,200/200 Mbps,35
KwaZulu-Natal,Suburban,18-25,Female,<10k,500/500 Mbps,46
KwaZulu-Natal,Suburban,18-25,Female,<10k,1000/1000 Mbps,7
KwaZulu-Natal,Suburban,18-25,Female,10-20k,10/10 Mbps,32
KwaZulu-Natal,Suburban,18-25,Female,10-20k,50/50 Mbps,99
KwaZulu-Natal,Suburban,18-25,Female,10-20k,100/100 Mbps,41
KwaZulu-Natal,Suburban,18-25,Female,10-20k,200/200 Mbps,31
KwaZulu-Natal,Suburban,18-25,Female,10-20k,500/500 Mbps,16
KwaZulu-Natal,Suburban,18-25,Female,10-20k,1000/1000 Mbps,95
KwaZulu-Natal,Suburban,18-25,Female,20-40k,10/10 Mbps,99
KwaZulu-Natal,Suburban,18-25,Female,20-40k,50/50 Mbps,97
KwaZulu-Natal,Suburban,18-25,Female,20-40k,100/100 Mbps,92
KwaZulu-Natal,Suburban,18-25,Female,20-40k,200/200 Mbps,62
KwaZulu-Natal,Suburban,18-25,Female,20-40k,500/500 Mbps,75
KwaZulu-Natal,Suburban,18-25,Female,20-40k,1000/1000 Mbps,45
KwaZulu-Natal,Suburban,18-25,Female,40k+,10/10 Mbps,82
KwaZulu-Natal,Suburban,18-25,Female,40k+,50/50 Mbps,83
KwaZulu-Natal,Suburban,18-25,Female,40k+,100/100 Mbps,54
KwaZulu-Natal,Suburban,18-25,Female,40k+,200/200 Mbps,80
KwaZulu-Natal,Suburban,18-25,Female,40k+,500/500 Mbps,16
KwaZulu-Natal,Suburban,18-25,Female,40k+,1000/1000 Mbps,28
KwaZulu-Natal,Suburban,18-25,Other,<10k,10/10 Mbps,36
KwaZulu-Natal,Suburban,18-25,Other,<10k,50/50 Mbps,43
KwaZulu-Natal,Suburban,18-25,Other,<10k,100/100 Mbps,92
KwaZulu-Natal,Suburban,18-25,Other,<10k,200/200 Mbps,59
KwaZulu-Natal,Suburban,18-25,Other,<10k,500/500 Mbps,22
KwaZulu-Natal,Suburban,18-25,Other,<10k,1000/1000 Mbps,63
KwaZulu-Natal,Suburban,18-25,Other,10-20k,10/10 Mbps,60
KwaZulu-Natal,Suburban,18-25,Other,10-20k,50/50 Mbps,81
KwaZulu-Natal,Suburban,18-25,Other,10-20k,100/100 Mbps,30
KwaZulu-Natal,Suburban,18-25,Other,10-20k,200/200 Mbps,60
KwaZulu-Natal,Suburban,18-25,Other,10-20k,500/500 Mbps,79
KwaZulu-Natal,Suburban,18-25,Other,10-20k,1000/1000 Mbps,31
KwaZulu-Natal,Suburban,18-25,Other,20-40k,10/10 Mbps,66
KwaZulu-Natal,Suburban,18-25,Other,20-40k,50/50 Mbps,48
KwaZulu-Natal,Suburban,18-25,Other,20-40k,100/100 Mbps,84
KwaZulu-Natal,Suburban,18-25,Other,20-40k,200/200 Mbps,82
KwaZulu-Natal,Suburban,18-25,Other,20-40k,500/500 Mbps,33
KwaZulu-Natal,Suburban,18-25,Other,20-40k,1000/1000 Mbps,63
KwaZulu-Natal,Suburban,18-25,Other,40k+,10/10 Mbps,58
KwaZulu-Natal,Suburban,18-25,Other,40k+,50/50 Mbps,14
KwaZulu-Natal,Suburban,18-25,Other,40k+,100/100 Mbps,51
KwaZulu-Natal,Suburban,18-25,Other,40k+,200/200 Mbps,56
KwaZulu-Natal,Suburban,18-25,Other,40k+,500/500 Mbps,63
KwaZulu-Natal,Suburban,18-25,Other,40k+,1000/1000 Mbps,98
KwaZulu-Natal,Suburban,26-35,Male,<10k,10/10 Mbps,12
KwaZulu-Natal,Suburban,26-35,Male,<10k,50/50 Mbps,19
KwaZulu-Natal,Suburban,26-35,Male,<10k,100/100 Mbps,21
KwaZulu-Natal,Suburban,26-35,Male,<10k,200/200 Mbps,57
KwaZulu-Natal,Suburban,26-35,Male,<10k,500/500 Mbps,6
KwaZulu-Natal,Suburban,26-35,Male,<10k,1000/1000 Mbps,59
KwaZulu-Natal,Suburban,26-35,Male,10-20k,10/10 Mbps,50
KwaZulu-Natal,Suburban,26-35,Male,10-20k,50/50 Mbps,87
KwaZulu-Natal,Suburban,26-35,Male,10-20k,100/100 Mbps,97
KwaZulu-Natal,Suburban,26-35,Male,10-20k,200/200 Mbps,80
KwaZulu-Natal,Suburban,26-35,Male,10-20k,500/500 Mbps,91
KwaZulu-Natal,Suburban,26-35,Male,10-20k,1000/1000 Mbps,94
KwaZulu-Natal,Suburban,26-35,Male,20-40k,10/10 Mbps,70
KwaZulu-Natal,Suburban,26-35,Male,20-40k,50/50 Mbps,37
KwaZulu-Natal,Suburban,26-35,Male,20-40k,100/100 Mbps,99
KwaZulu-Natal,Suburban,26-35,Male,20-40k,200/200 Mbps,92
KwaZulu-Natal,Suburban,26-35,Male,20-40k,500/500 Mbps,73
KwaZulu-Natal,Suburban,26-35,Male,20-40k,1000/1000 Mbps,78
KwaZulu-Natal,Suburban,26-35,Male,40k+,10/10 Mbps,10
KwaZulu-Natal,Suburban,26-35,Male,40k+,50/50 Mbps,31
KwaZulu-Natal,Suburban,26-35,Male,40k+,100/100 Mbps,52
KwaZulu-Natal,Suburban,26-35,Male,40k+,200/200 Mbps,22
KwaZulu-Natal,Suburban,26-35,Male,40k+,500/500 Mbps,44
KwaZulu-Natal,Suburban,26-35,Male,40k+,1000/1000 Mbps,28
KwaZulu-Natal,Suburban,26-35,Female,<10k,10/10 Mbps,34
KwaZulu-Natal,Suburban,26-35,Female,<10k,50/50 Mbps,14
KwaZulu-Natal,Suburban,26-35,Female,<10k,100/100 Mbps,85
KwaZulu-Natal,Suburban,26-35,Female,<10k,200/200 Mbps,77
KwaZulu-Natal,Suburban,26-35,Female,<10k,500/500 Mbps,8
KwaZulu-Natal,Suburban,26-35,Female,<10k,1000/1000 Mbps,82
KwaZulu-Natal,Suburban,26-35,Female,10-20k,10/10 Mbps,76
KwaZulu-Natal,Suburban,26-35,Female,10-20k,50/50 Mbps,72
KwaZulu-Natal,Suburban,26-35,Female,10-20k,100/100 Mbps,25
KwaZulu-Natal,Suburban,26-35,Female,10-20k,200/200 Mbps,81
KwaZulu-Natal,Suburban,26-35,Female,10-20k,500/500 Mbps,12
KwaZulu-Natal,Suburban,26-35,Female,10-20k,1000/1000 Mbps,65
KwaZulu-Natal,Suburban,26-35,Female,20-40k,10/10 Mbps,87
KwaZulu-Natal,Suburban,26-35,Female,20-40k,50/50 Mbps,9
KwaZulu-Natal,Suburban,26-35,Female,20-40k,100/100 Mbps,49
KwaZulu-Natal,Suburban,26-35,Female,20-40k,200/200 Mbps,93
KwaZulu-Natal,Suburban,26-35,Female,20-40k,500/500 Mbps,9
KwaZulu-Natal,Suburban,26-35,Female,20-40k,1000/1000 Mbps,19
KwaZulu-Natal,Suburban,26-35,Female,40k+,10/10 Mbps,49
KwaZulu-Natal,Suburban,26-35,Female,40k+,50/50 Mbps,82
KwaZulu-Natal,Suburban,26-35,Female,40k+,100/100 Mbps,12
KwaZulu-Natal,Suburban,26-35,Female,40k+,200/200 Mbps,9
KwaZulu-Natal,Suburban,26-35,Female,40k+,500/500 Mbps,90
KwaZulu-Natal,Suburban,26-35,Female,40k+,1000/1000 Mbps,91
KwaZulu-Natal,Suburban,26-35,Other,<10k,10/10 Mbps,77
KwaZulu-Natal,Suburban,26-35,Other,<10k,50/50 Mbps,21
KwaZulu-Natal,Suburban,26-35,Other,<10k,100/100 Mbps,70
KwaZulu-Natal,Suburban,26-35,Other,<10k,200/200 Mbps,43
KwaZulu-Natal,Suburban,26-35,Other,<10k,500/500 Mbps,83
KwaZulu-Natal,Suburban,26-35,Other,<10k,1000/1000 Mbps,34
KwaZulu-Natal,Suburban,26-35,Other,10-20k,10/10 Mbps,89
